npaid,smiles
NPA020029,CCC(=O)C[C@H](O)C[C@@H](C)C[C@H](NC(=O)[C@@H]1C[C@H](C)CN1C(=O)/C=C/[C@@H](C)CC)C(=O)N[C@H](C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](C)CN(C)C)[C@H](O)C(C)C
NPA020036,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
NPA020038,CCC(C)CCCC/C=C/C=C/C(=O)NC(CC(=O)O)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C2=CC=C(C=C2)O)CCCN)C(C)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C(C)O)CCCNC(=O)N)CC5CN=C(N5)N)C6=CC=C(C=C6)O)CO)C7=CC(=C(C(=C7)Cl)O)Cl)CC8CN=C(N8)N)C)C9=CC=C(C=C9)O)C
NPA020039,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@@]([C@H]([C@@H]([C@@H](O3)CO)O)O)(C)O[C@H]4[C@@H]([C@]([C@H](C(O4)CO)O)(C(=O)N)O)O)C(=O)NC(C)C(C(C)C(=O)NC(C(=O)C)C(=O)NCCC5=NC(CS5)C6=NC(=CS6)C(=O)N)O
NPA020040,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCCN=C(N)N)O
NPA020041,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCN)O
NPA020042,CC1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C2=CC=C(C=C2)O)C)CC3CN=C(N3)N)C4=CC(=C(C(=C4)Cl)O)Cl)CO)C5=CC=C(C=C5)O)CC6CN=C(N6)N)CCCNC(=O)N)C(C)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)C(C)O)CCCN)C9=CC=C(C=C9)O)NC(=O)C(CC(=O)O)NC(=O)/C=C/C=C/CCCCC(C)C
NPA020053,CC[C@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/C(=O)CC)O)O)O
NPA020057,CCC(=O)C(C)C(=O)/C(=C/[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/C)/C)O)/C)O)/C)O)/C
NPA020060,CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC6=CC=CC=C6
NPA020061,CCC(=O)[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/C)/C)O)/C)O)/C)O)/C)O
NPA020063,CCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)O1)C(C)O)CO)C(C)CC)CC(C)C)C)C
NPA020065,CCC(=O)[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/[C@H](C)[C@@H](/C(=C/C)/C)O)/C)O)/C)O
NPA020068,C[C@@H]([C@@H]([C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCNN2C(=O)[C@@H]([C@@H](C(C)C)O)NC(=O)COC)O)C(=O)N[C@H]3CCC(=O)NC3=O
NPA020092,C[C@@H]1C(=O)N([C@H]2CSC([C@@H](C(=O)N([C@H](C(=O)OC[C@H](C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)[C@H](NC(=O)[C@@H](COC(=O)[C@@H](N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C
NPA020093,C1CN=C(N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CNC(=O)C[C@@H](CCCN)N)CO)N)N
NPA020094,C1CN=C(N[C@H]1[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CN)CO)N)N
NPA020095,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCN=C(N2)N)CN
NPA020099,NC(=NCCC[C@@H](NC(=O)C1=C(O)C(O)=CC=C1)C(=O)N[C@H](CCCN(O)C=O)C(=O)O)NC(=O)C1=C(O)C(O)=CC=C1
NPA020100,CC[C@@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O)C
NPA020101,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O
NPA020102,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O
NPA020103,CC[C@@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O)C
NPA020104,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O
NPA020105,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC=C(C=C2)O
NPA020106,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC(=C(C=C2)O)Br
NPA020107,CC[C@@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C=C2)O)Br)C
NPA020108,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C=C2)O)Br
NPA020109,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C=C2)O)Br
NPA020110,CC[C@@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC(=C(C(=C2)Br)O)Br)C
NPA020111,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C2=CC(=C(C(=C2)Br)O)Br
NPA020112,CC[C@@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C(=C2)Br)O)Br)C
NPA020113,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(=O)N)CC(=O)N)C(C)C)NC(=O)/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C(=C2)Br)O)Br
NPA020114,C[C@H]1C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N)[C@H]2CCN=C(N2)N)CNC(=O)C[C@@H](CCCN)N
NPA020117,CCCCCCCC(O)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CC(=O)O)C(=O)O[C@H]1C
NPA020120,CCC(C)C1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CO)CC(C)C)C(C)C)CCN)CC(C)C)CC2=CC=CC=C2)CCN)C(C)CC)CCN
NPA020124,CCC(C)C1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CO)CC(C)C)C(C)C)CCN)CC(C)C)CC2=CC=CC=C2)CCN)C(C)C)CCN
NPA020134,CCCCCCCCC[C@@H](CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]1C(OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)CC)CC(C)C)CO)CC(C)C)CO)C(C)CC)C)O
NPA020152,CC(C)C[C@H]1C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)CC3=CC=C(C=C3)OC)C(C)C)CO)C(C)C
NPA020153,CC[C@H](C)[C@H]1C(=O)O[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O[C@H](C(=O)N1)[C@H](C)CC)[C@@H](C)O)C)[C@H](C)CC
NPA020155,C[C@H](/C=C(\C)/C=C/C(=O)O)C(=O)C1=CC=C(C=C1)N(C)C
NPA020161,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)C[C@@H](C)CO)C)[C@@H](C2=CN(C3=CC=CC=C32)C(C)(C)[C@@H]4CO4)O)[C@H](C)C=C(C)C)CC(C)C)C)C(C)C)[C@@H](C5=CC=CC=C5)OC
NPA020162,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)CC(C)C)C)[C@@H](C2=CN(C3=CC=CC=C32)C(C)(C)[C@@H]4CO4)O)[C@H](C)C=C(C)C)CC(C)C)C)C(C)C)[C@@H](C5=CC=CC=C5)OC
NPA020175,CCCCCCCCCC1CCCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC2=CC=C(C=C2)O)CCC(=O)N)C)C)[C@@H](C)O
NPA020182,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](/C=C/C=C(/[C@@H](C[C@H]2[C@@](O2)(C(=O)N1C)C)OC)\C)C)C3=CC=CC=C3)C(C)(C)O)CC4=CC(=C(C(=C4)Cl)O)Cl
NPA020186,CCCCCCCCCCCCCC(CC(=O)NC(CCC(=O)O)C(=O)NC(CCCN)C(=O)NC1CC2=CC=C(C=C2)OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3CCCN3C(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)O)CCC(=O)O)C)CCC(=O)N)CC4=CC=C(C=C4)O)C(C)CC)O
NPA020187,CCC(C)CC(C)CCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C)CC(C)C)C(C)C)CCC(=O)O
NPA020188,CCC(C)CCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C)CC(C)C)C(C)C)CCC(=O)O
NPA020191,C/C=C(/C(=O)NC(CCCN(C=O)O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC1CCCN(C1=O)O)\NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(C)C(C(C)N)O
NPA020193,CC(C)C[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3)CC(C)C)C(C)C
NPA020194,CC(C)C[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N1)C(C)C)C)CC(C)C)CC2=CC=CC=C2)CC3=CC=CC=C3
NPA020195,CC(C)C[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N1)C(C)C)C)CC(C)C)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4
NPA020200,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)N)CC(C)C)C(C)C)CC(C)C
NPA020201,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)N)CC(C)C)CC(C)C)CC(C)C
NPA020202,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)NC)CC(C)C)C(C)C)CC(C)C
NPA020203,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)NC)CC(C)C)CC(C)C)CC(C)C
NPA020204,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)N(C)C)CC(C)C)C(C)C)CC(C)C
NPA020205,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)N(C)C)CC(C)C)CC(C)C)CC(C)C
NPA020210,C[C@@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NC1(C(=O)CCO1)CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C(C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)O
NPA020212,CCC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)C(C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O
NPA020215,C[C@H]1[C@H](O[C@](CC1=C)([C@H](C(=O)N/C=C/C(CO)[C@H](C(C)C(=O)N2CCC[C@H]2[C@@H](CC(=O)N)O)O)O)OC)C
NPA020217,CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)CCNC(=O)[C@H](O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@](C)(CC)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)NC(C)=O)C(=O)NCCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(=O)NCCO
NPA020218,CC[C@@](C)(NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)NC(C)(C)[C@@H](O)C(=O)NCCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(=O)NCCO
NPA020219,CCC/C=C\[C@@H]\1CNC=C/C1=C/CC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C3=CC=C(C=C3)O)/N(C(=O)[C@H]([C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C4=CC=C(C=C4)O)/N(C2=O)C)CC(C)C)CC5=CC=CC=C5)[C@H](C)O)CC(=O)N)CO)C)NC(=O)/C=C/C6=CC=CC=C6/C=C\CCC)C)CC(C)C)CC7=CC=CC=C7)[C@H](C)O)CC(=O)N)CO)C
NPA020220,CCC/C=C\[C@@H]\1CNC=C/C1=C/CC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C\C3=CC=C(C=C3)O)/N(C(=O)[C@H]([C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC2=O)CC4=CC=C(C=C4)O)CC(C)C)CC5=CC=CC=C5)[C@H](C)O)CC(=O)N)CO)C)NC(=O)/C=C/C6=CC=CC=C6/C=C\CCC)C)CC(C)C)CC7=CC=CC=C7)[C@H](C)O)CC(=O)N)CO)C
NPA020237,C(CCNC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O)CN
NPA020238,CC(C)C[C@@H](C(=O)NCCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O
NPA020239,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@H]([C@H](C(=O)O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(C=O)O)C(=O)NCCCCN)N
NPA020240,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]([C@H](C(=O)O)O)NC(=O)[C@H](CCCN(C=O)O)NC=O
NPA020246,CC(C)C[C@H](C(=O)N(C)[C@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC
NPA020247,CC(C)C[C@H](C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)N(C)C(=O)[C@@H](C(C)C)NC
NPA020248,CC(C)C[C@H](C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC
NPA020249,CC(C)C[C@H](C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)N(C)C(=O)[C@@H](C(C)C)NC
NPA020250,CC(C)C[C@@H](C(=O)N(C)[C@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC
NPA020251,CC(C)C[C@@H](C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1)NC
NPA020253,CC(C)C[C@H](C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CNC2=CC=CC=C21)NC(=O)[C@H](C(C)C)NC
NPA020254,C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)NC(C)(C)C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)C
NPA020255,CCC(C)(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)C(C)(C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)C
NPA020256,C[C@H]([C@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)O)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC=O)O
NPA020259,CCCC(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)C(C)C)C)C(C)C)C
NPA020260,CCCC(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@H]3CCCN3C(=O)CCNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC2=O)C(C)C)CC(C)C)C(C)C)C)C(C)C)C
NPA020265,C[C@H]1[C@@H](CC=C2N1C(=O)[C@@H]3CCCCN3C(=O)[C@H](NC(=O)[C@@H]4C[C@@H](CCN4C(=O)CNC(=O)[C@H]([C@H](OC2=O)C)NC(=O)[C@@H](CC5=CC=CC=C5)N(C)C(=O)C[C@@H](C(C)C)C(=O)O)O)CC6=CC=CC=C6)O
NPA020266,C[C@H]1[C@@H]([C@@H](C=C2N1C(=O)[C@@H]3CCCCN3C(=O)[C@H](NC(=O)[C@@H]4C[C@@H](CCN4C(=O)CNC(=O)[C@H]([C@H](OC2=O)C)NC(=O)[C@@H](CC5=CC=CC=C5)N(C)C(=O)C[C@@H](C(C)C)C(=O)O)O)CC6=CC=CC=C6)O)O
NPA020267,CC[C@H](C)[C@H]1C(=O)N2C[C@H](C[C@H]2C(=O)O[C@@H]([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)[C@H](C)C3=CC=CC=C3)C[C@@H]4C[C@H]4[N+](=O)[O-])[C@H](C)C5=CC=CC=C5)NC(=O)[C@H](C[C@@H]6C[C@H]6[N+](=O)[O-])NC(=O)C7=CC=C(N7O)Cl)C)/C=C\C
